iter,loss,rmse
1,0.9870,5.6472
2,1.2567,5.3646
3,1.3126,2.6676
4,1.2809,2.6014
5,1.7002,5.9835
6,1.7211,4.9311
7,1.6914,4.6529
8,1.6243,2.9579
9,1.5698,2.6459
10,1.5136,2.7575
11,1.4676,3.3203
12,1.4221,2.5061
13,1.3795,2.4453
14,1.3392,2.4692
15,1.3033,2.6860
16,1.2681,2.2388
17,1.2354,2.1370
18,1.2049,2.3705
19,1.1757,2.1264
20,1.1483,2.0242
21,1.1226,2.1426
22,1.0978,2.0520
23,1.0746,1.9714
24,1.0525,2.0304
25,1.0319,2.0477
26,1.0124,1.9553
27,0.9935,1.9613
28,0.9758,2.0167
29,0.9587,2.0005
30,0.9424,1.9172
31,0.9267,1.8837
32,0.9118,1.9608
33,0.8973,1.9710
34,0.8833,1.9164
35,0.8700,1.8902
36,0.8568,1.9417
37,0.8443,1.9847
38,0.8321,1.9435
39,0.8202,1.8797
40,0.8087,1.8847
41,0.7975,1.9450
42,0.7866,1.9198
43,0.7759,1.8745
44,0.7655,1.8520
45,0.7553,1.8762
46,0.7454,1.9207
47,0.7356,1.8758
48,0.7261,1.8945
49,0.7166,1.8598
50,0.7073,1.8643
51,0.6981,1.8816
52,0.6891,1.9105
53,0.6801,1.8877
54,0.6713,1.8920
55,0.6626,1.8611
56,0.6539,1.8425
57,0.6454,1.8637
58,0.6370,1.8636
59,0.6288,1.8640
60,0.6209,1.8739
61,0.6130,1.8487
62,0.6053,1.8376
63,0.5977,1.8491
64,0.5902,1.8129
65,0.5828,1.8709
66,0.5756,1.8845
67,0.5685,1.8528
68,0.5616,1.8497
69,0.5547,1.8355
70,0.5480,1.8820
71,0.5413,1.8635
72,0.5347,1.8347
73,0.5282,1.8394
74,0.5218,1.8271
75,0.5155,1.8348
76,0.5093,1.8466
77,0.5032,1.8678
78,0.4972,1.8405
79,0.4912,1.8138
80,0.4854,1.8445
81,0.4796,1.8483
82,0.4739,1.8299
83,0.4683,1.8407
84,0.4628,1.8534
85,0.4573,1.8295
86,0.4519,1.8048
87,0.4466,1.8211
88,0.4414,1.8212
89,0.4363,1.8733
90,0.4313,1.8552
91,0.4263,1.8326
92,0.4214,1.8160
93,0.4167,1.7993
94,0.4119,1.8347
95,0.4072,1.8760
96,0.4027,1.8957
97,0.3981,1.8128
98,0.3936,1.7612
99,0.3892,1.7685
100,0.3848,1.7986
101,0.3805,1.8207
102,0.3763,1.8402
103,0.3721,1.8242
104,0.3681,1.8054
105,0.3640,1.7677
106,0.3601,1.8030
107,0.3561,1.7786
108,0.3523,1.8223
109,0.3485,1.8104
110,0.3447,1.7775
111,0.3411,1.8075
112,0.3375,1.7869
113,0.3339,1.7812
114,0.3304,1.7868
115,0.3269,1.7851
116,0.3236,1.8134
117,0.3202,1.7912
118,0.3169,1.7731
119,0.3137,1.7627
120,0.3105,1.7765
121,0.3073,1.7859
122,0.3042,1.7946
123,0.3012,1.7791
124,0.2981,1.7568
125,0.2952,1.7567
126,0.2922,1.7713
127,0.2893,1.7379
128,0.2865,1.7590
129,0.2837,1.7755
130,0.2810,1.7936
131,0.2782,1.7903
132,0.2755,1.7774
133,0.2729,1.7541
134,0.2702,1.7458
135,0.2676,1.7428
136,0.2651,1.7395
137,0.2625,1.7667
138,0.2601,1.7581
139,0.2577,1.7584
140,0.2552,1.7428
141,0.2528,1.7568
142,0.2505,1.8072
143,0.2482,1.7594
144,0.2459,1.7101
145,0.2436,1.7151
146,0.2413,1.7142
147,0.2391,1.7517
148,0.2370,1.7738
149,0.2348,1.7992
150,0.2327,1.7689
151,0.2306,1.7404
152,0.2285,1.7235
153,0.2264,1.6966
154,0.2244,1.7142
155,0.2224,1.7210
156,0.2204,1.7351
157,0.2185,1.7620
158,0.2165,1.7204
159,0.2146,1.7623
160,0.2127,1.7459
161,0.2108,1.7216
162,0.2089,1.7256
163,0.2071,1.7121
164,0.2053,1.7111
165,0.2035,1.7086
166,0.2017,1.7471
167,0.2000,1.7436
168,0.1983,1.7584
169,0.1966,1.7602
170,0.1949,1.7599
171,0.1932,1.7405
172,0.1916,1.7134
173,0.1899,1.7105
174,0.1883,1.6933
175,0.1867,1.7067
176,0.1851,1.6933
177,0.1836,1.7107
178,0.1820,1.7060
179,0.1804,1.7055
180,0.1789,1.7097
181,0.1774,1.7393
182,0.1759,1.7370
183,0.1745,1.7300
184,0.1730,1.7192
185,0.1715,1.7173
186,0.1701,1.7295
187,0.1687,1.7106
188,0.1673,1.7029
189,0.1659,1.7203
190,0.1645,1.6904
191,0.1631,1.6966
192,0.1617,1.6813
193,0.1604,1.7047
194,0.1590,1.6660
195,0.1577,1.7182
196,0.1564,1.6972
197,0.1551,1.7071
198,0.1538,1.6948
199,0.1526,1.6712
200,0.1513,1.6962
201,0.1501,1.6838
202,0.1488,1.6929
203,0.1476,1.7145
204,0.1464,1.7169
205,0.1452,1.7019
206,0.1440,1.6959
207,0.1429,1.6940
208,0.1417,1.6991
209,0.1405,1.6787
210,0.1394,1.6868
211,0.1382,1.6735
212,0.1371,1.6974
213,0.1360,1.6773
214,0.1348,1.6759
215,0.1338,1.6891
216,0.1327,1.6888
217,0.1316,1.6794
218,0.1305,1.6905
219,0.1295,1.7062
220,0.1284,1.6696
221,0.1273,1.6816
222,0.1263,1.7097
223,0.1253,1.6994
224,0.1243,1.6992
225,0.1233,1.6920
226,0.1223,1.6797
227,0.1213,1.6840
228,0.1203,1.6610
229,0.1193,1.6910
230,0.1183,1.6919
231,0.1174,1.6765
232,0.1164,1.6539
233,0.1155,1.6707
234,0.1145,1.6762
235,0.1136,1.6760
236,0.1126,1.6927
237,0.1117,1.6636
238,0.1108,1.6701
239,0.1099,1.6630
240,0.1090,1.6511
241,0.1081,1.6597
242,0.1072,1.6592
243,0.1063,1.6513
244,0.1054,1.6411
245,0.1045,1.6794
246,0.1037,1.6793
247,0.1028,1.6914
248,0.1020,1.6903
249,0.1012,1.6692
250,0.1003,1.6826
251,0.0995,1.6551
252,0.0987,1.6455
253,0.0978,1.6531
254,0.0970,1.6412
255,0.0962,1.6778
256,0.0954,1.6664
257,0.0946,1.6761
258,0.0938,1.6828
259,0.0931,1.6448
260,0.0923,1.6583
261,0.0915,1.6820
262,0.0908,1.6641
263,0.0900,1.6331
264,0.0892,1.6567
265,0.0885,1.6521
266,0.0877,1.6492
267,0.0870,1.6755
268,0.0863,1.6454
269,0.0855,1.6435
270,0.0848,1.6434
271,0.0841,1.6422
272,0.0833,1.6631
273,0.0826,1.6720
274,0.0819,1.6947
275,0.0812,1.6489
276,0.0805,1.6693
277,0.0798,1.6701
278,0.0791,1.6311
279,0.0784,1.6564
280,0.0778,1.6395
281,0.0771,1.6140
282,0.0764,1.6321
283,0.0758,1.6375
284,0.0751,1.6121
285,0.0744,1.6465
286,0.0738,1.6283
287,0.0731,1.6480
288,0.0725,1.6836
289,0.0718,1.6740
290,0.0712,1.6725
291,0.0706,1.6602
292,0.0699,1.6264
293,0.0693,1.6283
294,0.0687,1.6172
295,0.0681,1.6594
296,0.0675,1.6500
297,0.0669,1.6886
298,0.0663,1.6918
299,0.0657,1.6589
300,0.0651,1.6442
301,0.0645,1.6477
302,0.0639,1.6240
303,0.0633,1.6461
304,0.0627,1.6480
305,0.0621,1.5943
306,0.0615,1.6013
307,0.0609,1.6151
308,0.0604,1.6409
309,0.0598,1.6293
310,0.0592,1.6186
311,0.0587,1.6217
312,0.0581,1.6586
313,0.0576,1.6697
314,0.0570,1.6356
315,0.0565,1.6637
316,0.0559,1.6381
317,0.0554,1.6246
318,0.0548,1.6365
319,0.0543,1.6140
320,0.0538,1.6305
321,0.0532,1.6306
322,0.0527,1.6338
323,0.0522,1.6215
324,0.0516,1.6206
325,0.0511,1.6645
326,0.0506,1.6404
327,0.0501,1.6446
328,0.0496,1.6397
329,0.0491,1.6309
330,0.0485,1.6082
331,0.0480,1.6277
332,0.0475,1.5969
333,0.0470,1.5933
334,0.0465,1.6082
335,0.0461,1.6292
336,0.0456,1.6275
337,0.0451,1.6248
338,0.0446,1.6456
339,0.0441,1.6250
340,0.0436,1.6136
341,0.0431,1.6381
342,0.0426,1.5853
343,0.0422,1.5900
344,0.0417,1.5979
345,0.0412,1.6273
346,0.0408,1.6049
347,0.0403,1.6453
348,0.0398,1.6212
349,0.0394,1.6527
350,0.0389,1.6204
351,0.0385,1.6099
352,0.0380,1.6198
353,0.0376,1.6178
354,0.0371,1.5844
355,0.0366,1.6103
356,0.0362,1.6025
357,0.0357,1.5962
358,0.0353,1.5899
359,0.0349,1.5770
360,0.0344,1.5841
361,0.0340,1.6257
362,0.0336,1.6670
363,0.0331,1.6354
364,0.0327,1.6219
365,0.0323,1.6022
366,0.0318,1.6123
367,0.0314,1.6033
368,0.0310,1.6055
369,0.0306,1.6005
370,0.0301,1.5901
371,0.0297,1.6089
372,0.0293,1.5991
373,0.0289,1.6041
374,0.0285,1.5972
375,0.0281,1.6134
376,0.0277,1.6057
377,0.0273,1.6062
378,0.0269,1.6248
379,0.0265,1.6010
380,0.0261,1.5919
381,0.0257,1.5887
382,0.0253,1.5654
383,0.0249,1.6047
384,0.0245,1.6047
385,0.0241,1.6084
386,0.0237,1.5934
387,0.0233,1.6180
388,0.0229,1.5895
389,0.0225,1.5981
390,0.0222,1.6104
391,0.0218,1.5926
392,0.0214,1.5561
393,0.0210,1.6178
394,0.0207,1.5821
395,0.0203,1.5731
396,0.0199,1.5823
397,0.0195,1.6175
398,0.0192,1.6184
399,0.0188,1.6000
400,0.0184,1.6050
401,0.0181,1.5817
402,0.0177,1.5636
403,0.0173,1.5924
404,0.0170,1.6053
405,0.0166,1.6004
406,0.0163,1.6064
407,0.0159,1.5869
408,0.0156,1.5871
409,0.0152,1.5729
