iter,loss,rmse
1,0.9875,5.9384
2,1.2442,5.5602
3,1.2128,2.1113
4,1.1911,1.7530
5,1.9486,7.2211
6,2.0221,6.0110
7,1.8864,3.1259
8,1.7620,1.9813
9,1.6610,2.4720
10,1.5836,2.0098
11,1.5175,1.8071
12,1.4500,2.0561
13,1.4017,3.3106
14,1.3475,2.2487
15,1.3017,1.7679
16,1.2576,1.7926
17,1.2185,2.3449
18,1.1823,2.3341
19,1.1466,1.7378
20,1.1141,1.7059
21,1.0824,1.8399
22,1.0547,2.2555
23,1.0265,1.8811
24,1.0001,1.6774
25,0.9753,1.6611
26,0.9512,1.7731
27,0.9287,1.9007
28,0.9072,1.8149
29,0.8866,1.6273
30,0.8673,1.6099
31,0.8483,1.6504
32,0.8302,1.7484
33,0.8132,1.8434
34,0.7963,1.7101
35,0.7804,1.6050
36,0.7651,1.6035
37,0.7501,1.6282
38,0.7356,1.7298
39,0.7216,1.7392
40,0.7079,1.7132
41,0.6946,1.6526
42,0.6818,1.6229
43,0.6693,1.6078
44,0.6572,1.6201
45,0.6453,1.6884
46,0.6337,1.7052
47,0.6223,1.6852
48,0.6112,1.6277
49,0.6002,1.6269
50,0.5893,1.6138
51,0.5787,1.6388
52,0.5683,1.7151
53,0.5579,1.6458
54,0.5479,1.6481
55,0.5379,1.5987
56,0.5280,1.6209
57,0.5183,1.6595
58,0.5088,1.6633
59,0.4995,1.6531
60,0.4904,1.6534
61,0.4815,1.6397
62,0.4728,1.6198
63,0.4642,1.6295
64,0.4559,1.6131
65,0.4476,1.6365
66,0.4395,1.6367
67,0.4316,1.6320
68,0.4238,1.6348
69,0.4162,1.6095
70,0.4087,1.6314
71,0.4012,1.6339
72,0.3940,1.6307
73,0.3869,1.6205
74,0.3799,1.6303
75,0.3730,1.6272
76,0.3662,1.6180
77,0.3596,1.6344
78,0.3531,1.6337
79,0.3466,1.6152
80,0.3403,1.6371
81,0.3342,1.6105
82,0.3281,1.6214
83,0.3221,1.6161
84,0.3162,1.6503
85,0.3104,1.6407
86,0.3047,1.6238
87,0.2991,1.6050
88,0.2937,1.6162
89,0.2883,1.6231
90,0.2831,1.6284
91,0.2779,1.6385
92,0.2728,1.6176
93,0.2678,1.5993
94,0.2629,1.6291
95,0.2581,1.6210
96,0.2533,1.6464
97,0.2487,1.6110
98,0.2441,1.6032
99,0.2396,1.5995
100,0.2351,1.6079
101,0.2308,1.6078
102,0.2265,1.6122
103,0.2223,1.6257
104,0.2181,1.6276
105,0.2140,1.5984
106,0.2101,1.6098
107,0.2061,1.5734
108,0.2023,1.5999
109,0.1985,1.6050
110,0.1948,1.6044
111,0.1911,1.6535
112,0.1875,1.6115
113,0.1840,1.6428
114,0.1805,1.6011
115,0.1771,1.5907
116,0.1737,1.5985
117,0.1704,1.5869
118,0.1671,1.5936
119,0.1639,1.6025
120,0.1607,1.6347
121,0.1576,1.6461
122,0.1546,1.6452
123,0.1516,1.6071
124,0.1486,1.5774
125,0.1457,1.5793
126,0.1428,1.5978
127,0.1399,1.5890
128,0.1371,1.6038
129,0.1344,1.6268
130,0.1317,1.6281
131,0.1289,1.5974
132,0.1263,1.6015
133,0.1237,1.5972
134,0.1211,1.5944
135,0.1186,1.5934
136,0.1161,1.5923
137,0.1136,1.5975
138,0.1112,1.5854
139,0.1088,1.6083
140,0.1064,1.6117
141,0.1041,1.6114
142,0.1018,1.6222
143,0.0995,1.5913
144,0.0972,1.5719
145,0.0950,1.5697
146,0.0928,1.5772
147,0.0907,1.5785
148,0.0885,1.6144
149,0.0865,1.6486
150,0.0844,1.6297
151,0.0823,1.5772
152,0.0803,1.5884
153,0.0783,1.5508
154,0.0763,1.5657
155,0.0743,1.5816
156,0.0724,1.6054
157,0.0705,1.6256
158,0.0686,1.5953
159,0.0667,1.6084
160,0.0649,1.5841
161,0.0631,1.5944
162,0.0613,1.5816
163,0.0595,1.5671
164,0.0578,1.5710
165,0.0560,1.5763
166,0.0543,1.5945
167,0.0526,1.6135
168,0.0510,1.6047
169,0.0493,1.6135
170,0.0477,1.6274
171,0.0461,1.5874
172,0.0445,1.5750
173,0.0429,1.5767
174,0.0413,1.5769
175,0.0398,1.5787
176,0.0382,1.5833
177,0.0367,1.6053
178,0.0352,1.5967
179,0.0337,1.5808
180,0.0322,1.5676
181,0.0308,1.5999
