iter,loss,rmse
1,0.7635,3.1278
2,0.9383,3.1302
3,0.9749,3.2914
4,0.9214,2.6772
5,0.8416,2.2227
6,0.7624,1.6203
7,0.6869,1.0712
8,0.6293,0.8666
9,0.5852,0.8490
10,0.5549,0.8926
11,0.5235,0.8468
12,0.4992,0.8383
13,0.4749,0.8426
14,0.4555,0.8417
15,0.4373,0.8418
16,0.4199,0.8516
17,0.4038,0.8469
18,0.3889,0.8530
19,0.3773,0.9211
20,0.3671,0.8783
21,0.3561,0.8516
22,0.3453,0.8627
23,0.3359,0.8992
24,0.3266,0.9051
25,0.3178,0.8749
26,0.3101,0.8487
27,0.3027,0.8496
28,0.2959,0.8687
29,0.2893,0.8542
30,0.2829,0.8602
31,0.2774,0.9026
32,0.2724,0.8913
33,0.2674,0.9054
34,0.2623,0.8766
35,0.2613,1.0320
36,0.2565,0.8611
37,0.2524,0.8671
38,0.2484,0.8880
39,0.2443,0.8484
40,0.2406,0.8767
41,0.2369,0.8551
42,0.2334,0.8603
43,0.2302,0.8707
44,0.2268,0.8608
45,0.2237,0.8779
46,0.2208,0.8766
47,0.2181,0.9058
48,0.2156,0.9256
49,0.2129,0.8692
50,0.2103,0.8764
51,0.2077,0.8687
52,0.2054,0.8681
53,0.2032,0.8937
54,0.2011,0.8831
55,0.1990,0.8742
56,0.1970,0.8543
57,0.1950,0.8528
58,0.1931,0.8506
59,0.1912,0.8604
60,0.1895,0.8779
61,0.1877,0.8795
62,0.1859,0.8622
63,0.1842,0.8764
64,0.1827,0.9013
65,0.1813,0.9134
66,0.1797,0.8662
67,0.1782,0.8542
68,0.1768,0.8741
69,0.1754,0.8675
70,0.1740,0.8593
71,0.1727,0.8626
72,0.1714,0.8518
73,0.1701,0.8597
74,0.1688,0.8634
75,0.1677,0.8799
76,0.1664,0.8730
77,0.1652,0.8654
78,0.1641,0.8898
79,0.1630,0.8992
80,0.1619,0.8672
81,0.1609,0.8735
82,0.1598,0.8652
83,0.1587,0.8476
84,0.1577,0.8515
85,0.1568,0.8638
86,0.1558,0.8622
87,0.1549,0.8569
88,0.1540,0.8657
89,0.1531,0.8673
90,0.1522,0.8624
91,0.1513,0.8628
92,0.1504,0.8630
93,0.1496,0.8634
94,0.1488,0.8889
95,0.1480,0.8646
96,0.1472,0.8637
97,0.1465,0.8810
98,0.1457,0.8575
99,0.1449,0.8650
100,0.1442,0.8557
101,0.1435,0.8513
102,0.1428,0.8538
103,0.1421,0.8593
104,0.1415,0.8597
105,0.1408,0.8689
106,0.1402,0.8687
107,0.1395,0.8700
108,0.1389,0.8752
109,0.1383,0.8855
110,0.1377,0.8616
111,0.1371,0.8549
112,0.1365,0.8594
113,0.1359,0.8519
114,0.1353,0.8580
115,0.1348,0.8471
116,0.1342,0.8712
117,0.1337,0.8526
