iter,loss,rmse
1,0.7762,3.1969
2,0.9607,2.5457
3,0.9907,1.8359
4,0.9576,1.2214
5,0.8965,0.8465
6,0.8319,0.7565
7,0.7771,0.8050
8,0.7356,0.8644
9,0.7042,0.8887
10,0.6796,0.9017
11,0.6554,0.9023
12,0.6314,0.9035
13,0.6072,0.9014
14,0.5840,0.8998
15,0.5624,0.9277
16,0.5446,1.0333
17,0.5298,1.0998
18,0.5153,1.0386
19,0.5006,0.9621
20,0.4870,0.9347
21,0.4747,0.9270
22,0.4636,0.9249
23,0.4535,0.9252
24,0.4440,0.9261
25,0.4350,0.9281
26,0.4265,0.9309
27,0.4183,0.9354
28,0.4104,0.9431
29,0.4029,0.9548
30,0.3959,0.9703
31,0.3894,0.9876
32,0.3833,0.9981
33,0.3774,0.9976
34,0.3716,0.9858
35,0.3661,0.9742
36,0.3608,0.9668
37,0.3557,0.9578
38,0.3508,0.9537
39,0.3462,0.9537
40,0.3417,0.9520
41,0.3375,0.9536
42,0.3333,0.9595
43,0.3293,0.9638
44,0.3255,0.9777
45,0.3218,0.9812
46,0.3182,0.9935
47,0.3148,0.9908
48,0.3115,0.9842
49,0.3083,0.9794
50,0.3052,0.9719
51,0.3022,0.9666
52,0.2993,0.9644
53,0.2965,0.9611
54,0.2938,0.9642
55,0.2911,0.9702
56,0.2886,0.9700
57,0.2861,0.9756
58,0.2836,0.9810
59,0.2813,0.9798
60,0.2790,0.9781
61,0.2768,0.9778
62,0.2746,0.9727
63,0.2725,0.9724
64,0.2705,0.9728
65,0.2685,0.9685
66,0.2666,0.9690
67,0.2647,0.9696
68,0.2629,0.9676
69,0.2611,0.9695
70,0.2594,0.9699
71,0.2577,0.9721
72,0.2561,0.9734
73,0.2545,0.9766
74,0.2529,0.9725
75,0.2514,0.9745
76,0.2498,0.9760
77,0.2484,0.9788
78,0.2470,0.9775
79,0.2456,0.9775
80,0.2442,0.9743
81,0.2429,0.9742
82,0.2416,0.9699
83,0.2403,0.9736
84,0.2390,0.9697
85,0.2378,0.9698
86,0.2366,0.9712
87,0.2355,0.9716
88,0.2343,0.9730
89,0.2332,0.9783
90,0.2321,0.9765
91,0.2310,0.9749
92,0.2299,0.9789
93,0.2289,0.9762
94,0.2279,0.9762
95,0.2269,0.9785
96,0.2259,0.9762
97,0.2249,0.9766
98,0.2240,0.9744
99,0.2230,0.9745
100,0.2221,0.9697
101,0.2212,0.9700
102,0.2203,0.9745
103,0.2195,0.9766
104,0.2186,0.9741
105,0.2178,0.9733
106,0.2169,0.9758
107,0.2161,0.9788
108,0.2153,0.9774
109,0.2145,0.9769
110,0.2138,0.9778
111,0.2130,0.9726
112,0.2123,0.9728
113,0.2115,0.9747
114,0.2108,0.9734
115,0.2101,0.9766
116,0.2094,0.9720
117,0.2087,0.9745
118,0.2080,0.9755
119,0.2073,0.9764
120,0.2067,0.9735
121,0.2060,0.9761
122,0.2054,0.9769
123,0.2047,0.9752
124,0.2041,0.9776
125,0.2035,0.9732
126,0.2029,0.9745
127,0.2023,0.9759
128,0.2017,0.9723
129,0.2011,0.9758
130,0.2005,0.9769
131,0.2000,0.9771
132,0.1994,0.9745
133,0.1989,0.9715
134,0.1983,0.9716
135,0.1978,0.9720
136,0.1973,0.9746
137,0.1968,0.9710
138,0.1963,0.9733
139,0.1957,0.9738
140,0.1952,0.9744
141,0.1948,0.9722
142,0.1943,0.9720
143,0.1938,0.9713
144,0.1933,0.9736
145,0.1928,0.9764
146,0.1924,0.9745
147,0.1919,0.9753
148,0.1915,0.9759
149,0.1910,0.9746
150,0.1906,0.9747
151,0.1901,0.9740
152,0.1897,0.9757
153,0.1893,0.9729
154,0.1889,0.9717
155,0.1884,0.9726
156,0.1880,0.9727
157,0.1876,0.9724
158,0.1872,0.9729
159,0.1868,0.9714
160,0.1864,0.9771
161,0.1861,0.9750
162,0.1857,0.9751
163,0.1853,0.9739
164,0.1849,0.9742
165,0.1845,0.9748
166,0.1842,0.9736
167,0.1838,0.9726
168,0.1835,0.9730
169,0.1831,0.9768
170,0.1828,0.9736
171,0.1824,0.9698
172,0.1821,0.9740
173,0.1817,0.9721
174,0.1814,0.9718
175,0.1811,0.9742
176,0.1807,0.9714
177,0.1804,0.9716
178,0.1801,0.9719
179,0.1798,0.9731
180,0.1794,0.9716
181,0.1791,0.9747
182,0.1788,0.9739
183,0.1785,0.9747
184,0.1782,0.9748
185,0.1779,0.9772
186,0.1776,0.9749
187,0.1773,0.9763
188,0.1770,0.9722
189,0.1768,0.9739
190,0.1765,0.9686
191,0.1762,0.9748
192,0.1759,0.9755
193,0.1756,0.9721
194,0.1754,0.9759
195,0.1751,0.9711
196,0.1748,0.9740
197,0.1746,0.9713
198,0.1743,0.9725
199,0.1741,0.9724
200,0.1738,0.9729
201,0.1735,0.9726
202,0.1733,0.9781
203,0.1730,0.9698
204,0.1728,0.9719
205,0.1725,0.9721
206,0.1723,0.9718
207,0.1720,0.9749
208,0.1718,0.9719
209,0.1716,0.9731
210,0.1713,0.9733
211,0.1711,0.9707
212,0.1709,0.9732
213,0.1706,0.9729
214,0.1704,0.9741
215,0.1702,0.9707
216,0.1700,0.9750
217,0.1697,0.9741
218,0.1695,0.9722
219,0.1693,0.9729
220,0.1691,0.9718
221,0.1689,0.9762
222,0.1687,0.9737
223,0.1684,0.9735
224,0.1682,0.9736
225,0.1680,0.9737
226,0.1678,0.9753
227,0.1676,0.9757
228,0.1674,0.9736
229,0.1672,0.9747
230,0.1670,0.9758
231,0.1668,0.9769
232,0.1666,0.9725
233,0.1664,0.9722
234,0.1663,0.9731
235,0.1661,0.9745
236,0.1659,0.9729
237,0.1657,0.9740
238,0.1655,0.9739
239,0.1653,0.9712
240,0.1652,0.9728
241,0.1650,0.9728
242,0.1648,0.9709
243,0.1646,0.9737
244,0.1644,0.9705
245,0.1642,0.9720
246,0.1641,0.9743
247,0.1639,0.9724
248,0.1637,0.9715
249,0.1636,0.9740
250,0.1634,0.9742
251,0.1632,0.9751
252,0.1631,0.9697
253,0.1629,0.9720
254,0.1627,0.9745
255,0.1625,0.9753
256,0.1624,0.9723
257,0.1622,0.9738
258,0.1621,0.9732
259,0.1619,0.9747
260,0.1618,0.9721
261,0.1616,0.9742
