iter,loss,rmse
1,0.9818,2.2809
2,1.2997,2.2296
3,1.4798,2.4161
4,1.5755,2.3816
5,1.6332,2.2738
6,1.7175,2.6270
7,1.7572,2.3205
8,1.7708,2.1577
