iter,loss,rmse
1,0.8393,2.7661
2,1.0420,2.1659
3,1.0946,1.4705
4,1.0995,0.9735
5,1.0871,0.7814
6,1.0624,0.7283
7,1.0276,0.7206
8,0.9889,0.7368
9,0.9496,0.7644
10,0.9114,0.7993
11,0.8740,0.8752
12,0.8414,1.1199
13,0.8145,1.2682
14,0.7857,1.0206
15,0.7594,0.8907
16,0.7364,0.8585
17,0.7147,0.8750
18,0.6936,0.9281
19,0.6746,1.0386
20,0.6572,1.0543
21,0.6403,0.9613
22,0.6243,0.8874
23,0.6097,0.8662
24,0.5959,0.8680
25,0.5826,0.8909
26,0.5702,0.9191
27,0.5586,0.9382
28,0.5476,0.8979
29,0.5372,0.8634
30,0.5276,0.8473
31,0.5185,0.8482
32,0.5098,0.8643
33,0.5018,0.8882
34,0.4941,0.8758
35,0.4867,0.8572
36,0.4798,0.8529
37,0.4732,0.8553
38,0.4669,0.8680
39,0.4609,0.8852
40,0.4553,0.8975
41,0.4498,0.8891
42,0.4446,0.8730
43,0.4396,0.8648
44,0.4348,0.8634
45,0.4303,0.8686
46,0.4259,0.8784
47,0.4217,0.8879
48,0.4176,0.8885
49,0.4137,0.8794
50,0.4100,0.8669
51,0.4064,0.8599
52,0.4029,0.8610
53,0.3995,0.8676
54,0.3963,0.8746
55,0.3932,0.8746
56,0.3902,0.8679
57,0.3872,0.8614
58,0.3844,0.8571
59,0.3817,0.8611
60,0.3790,0.8676
61,0.3765,0.8752
62,0.3740,0.8752
63,0.3716,0.8671
64,0.3693,0.8631
65,0.3670,0.8612
66,0.3648,0.8663
67,0.3626,0.8719
68,0.3605,0.8715
69,0.3585,0.8685
70,0.3565,0.8642
71,0.3546,0.8634
72,0.3528,0.8639
73,0.3509,0.8657
74,0.3492,0.8666
75,0.3474,0.8657
76,0.3457,0.8636
77,0.3441,0.8632
78,0.3425,0.8598
79,0.3409,0.8591
80,0.3394,0.8606
81,0.3379,0.8625
82,0.3364,0.8628
83,0.3350,0.8612
84,0.3336,0.8612
85,0.3322,0.8598
86,0.3309,0.8585
87,0.3296,0.8588
88,0.3283,0.8606
89,0.3271,0.8599
90,0.3258,0.8634
91,0.3246,0.8596
92,0.3235,0.8593
93,0.3223,0.8597
94,0.3212,0.8601
95,0.3201,0.8602
96,0.3190,0.8595
97,0.3180,0.8576
98,0.3169,0.8565
99,0.3159,0.8569
100,0.3149,0.8572
101,0.3139,0.8596
102,0.3130,0.8594
103,0.3120,0.8582
104,0.3111,0.8561
105,0.3102,0.8556
106,0.3093,0.8580
107,0.3084,0.8606
108,0.3075,0.8602
109,0.3067,0.8565
110,0.3058,0.8564
111,0.3050,0.8590
112,0.3042,0.8598
113,0.3034,0.8599
114,0.3026,0.8591
115,0.3019,0.8567
116,0.3011,0.8554
117,0.3004,0.8575
118,0.2996,0.8593
119,0.2989,0.8567
120,0.2982,0.8584
121,0.2975,0.8556
122,0.2968,0.8536
123,0.2961,0.8531
124,0.2955,0.8584
125,0.2948,0.8572
126,0.2942,0.8567
127,0.2935,0.8529
128,0.2929,0.8537
129,0.2923,0.8575
130,0.2917,0.8606
131,0.2911,0.8550
132,0.2905,0.8542
133,0.2899,0.8512
134,0.2893,0.8541
135,0.2888,0.8587
136,0.2882,0.8593
137,0.2876,0.8541
138,0.2871,0.8529
139,0.2866,0.8528
140,0.2860,0.8543
141,0.2855,0.8556
142,0.2850,0.8556
143,0.2845,0.8552
144,0.2840,0.8537
145,0.2835,0.8525
146,0.2830,0.8518
147,0.2825,0.8528
148,0.2820,0.8514
149,0.2815,0.8558
150,0.2811,0.8555
151,0.2806,0.8517
152,0.2802,0.8530
153,0.2797,0.8520
154,0.2793,0.8513
155,0.2788,0.8527
156,0.2784,0.8522
157,0.2780,0.8526
158,0.2775,0.8520
159,0.2771,0.8577
160,0.2767,0.8532
161,0.2763,0.8519
162,0.2759,0.8516
163,0.2755,0.8523
164,0.2751,0.8527
165,0.2747,0.8543
166,0.2743,0.8543
167,0.2740,0.8557
168,0.2736,0.8519
169,0.2732,0.8519
170,0.2729,0.8505
171,0.2725,0.8515
172,0.2721,0.8514
173,0.2718,0.8505
174,0.2714,0.8526
175,0.2711,0.8551
176,0.2707,0.8525
177,0.2704,0.8511
178,0.2701,0.8515
179,0.2697,0.8513
180,0.2694,0.8528
181,0.2691,0.8543
182,0.2688,0.8537
183,0.2684,0.8537
184,0.2681,0.8521
